Z?hler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;VerfÅgungsbeschr?nkung;VerfÅgbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;VerfÅgbare Mittel;Ist
2580;2016;40;4100;51101;110;A09;314;0;0;0;0;0;0;0;100;0;-100;0
2581;2016;40;4100;51131;###;A05;314;1000;0;0;1.000,00;0;1.000,00;49,09;49,09;0;950,91;0
2582;2016;40;4100;51131;0;A05;314;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2583;2016;40;4100;51131;100;A05;314;0;0;0;0;0;0;4,52;4,52;0;-4,52;0
2584;2016;40;4100;51131;101;A05;314;0;0;0;0;0;0;13,57;13,57;0;-13,57;0
2585;2016;40;4100;51131;102;A05;314;0;0;0;0;0;0;12,2;12,2;0;-12,2;0
2586;2016;40;4100;51131;103;A05;314;0;0;0;0;0;0;4,52;4,52;0;-4,52;0
2587;2016;40;4100;51131;104;A05;314;0;0;0;0;0;0;4,52;4,52;0;-4,52;0
2588;2016;40;4100;51131;106;A05;314;0;0;0;0;0;0;4,88;4,88;0;-4,88;0
2589;2016;40;4100;51131;130;A05;314;0;0;0;0;0;0;4,88;4,88;0;-4,88;0
2590;2016;40;4100;51140;###;A05;314;7200;0;0;7.200,00;0;7.200,00;0;0;0;7.200,00;0
2591;2016;40;4100;51140;0;A05;314;7200;0;0;7.200,00;0;7.200,00;0;0;0;7.200,00;0
2592;2016;40;4100;51426;###;A09;314;6100;0;0;6.100,00;0;6.100,00;440,79;440,79;0;5.659,21;103,24
2593;2016;40;4100;51426;0;A09;314;6100;0;0;6.100,00;0;6.100,00;0;0;0;6.100,00;0
2594;2016;40;4100;51426;101;A09;314;0;0;0;0;0;0;440,79;440,79;0;-440,79;103,24
2595;2016;40;4100;51479;###;A09;314;1000;0;0;1.000,00;0;1.000,00;409,16;479,16;0;520,84;313,29
2596;2016;40;4100;51479;0;A09;314;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2597;2016;40;4100;51479;100;A09;314;0;0;0;0;0;0;361,85;361,85;0;-361,85;313,29
2598;2016;40;4100;51479;101;A09;314;0;0;0;0;0;0;0;70;0;-70;0
2599;2016;40;4100;51479;106;A09;314;0;0;0;0;0;0;47,31;47,31;0;-47,31;0
2600;2016;40;4100;52501;###;A09;314;3800;0;0;3.800,00;0;3.800,00;85;3.357,00;0;443;85
2601;2016;40;4100;52501;0;A09;314;3800;0;0;3.800,00;0;3.800,00;0;0;0;3.800,00;0
2602;2016;40;4100;52501;100;A09;314;0;0;0;0;0;0;0;2.772,00;0;-2.772,00;0
2603;2016;40;4100;52501;110;A09;314;0;0;0;0;0;0;85;585;0;-585;85
2604;2016;40;4100;52610;###;A09;314;5500;0;0;5.500,00;0;5.500,00;372,96;372,96;0;5.127,04;372,96
2605;2016;40;4100;52610;0;A09;314;5500;0;0;5.500,00;0;5.500,00;0;0;0;5.500,00;0
2606;2016;40;4100;52610;102;A09;314;0;0;0;0;0;0;372,96;372,96;0;-372,96;372,96
2607;2016;40;4100;53101;###;A09;314;6000;0;0;6.000,00;-1.012,50;4.987,50;0;3.585,00;0;1.402,50;0
2608;2016;40;4100;53101;0;A09;314;6000;0;0;6.000,00;-1.012,50;4.987,50;0;0;0;4.987,50;0
2609;2016;40;4100;53101;110;A09;314;0;0;0;0;0;0;0;3.585,00;0;-3.585,00;0
2610;2016;40;4100;53111;###;A09;314;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
2611;2016;40;4100;53111;0;A09;314;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
2612;2016;40;4100;53190;###;A10;314;0;100;0;100;0;100;0;0;0;100;0
2613;2016;40;4100;53190;0;A10;314;0;100;0;100;0;100;0;0;0;100;0
2614;2016;40;4100;54010;###;A09;314;2800;0;0;2.800,00;0;2.800,00;325,43;862,42;0;1.937,58;325,43
2615;2016;40;4100;54010;0;A09;314;2800;0;0;2.800,00;0;2.800,00;0;0;0;2.800,00;0
2616;2016;40;4100;54010;102;A09;314;0;0;0;0;0;0;0;456,65;0;-456,65;0
2617;2016;40;4100;54010;106;A09;314;0;0;0;0;0;0;55;81,78;0;-81,78;55
2618;2016;40;4100;54010;135;A09;314;0;0;0;0;0;0;270,43;323,99;0;-323,99;270,43
2619;2016;40;4100;54014;###;A09;314;101000;0;0;101.000,00;0;101.000,00;3.833,90;3.833,90;0;97.166,10;3.833,90
2620;2016;40;4100;54014;0;A09;314;101000;0;0;101.000,00;0;101.000,00;0;0;0;101.000,00;0
2621;2016;40;4100;54014;100;A09;314;0;0;0;0;0;0;3.833,90;3.833,90;0;-3.833,90;3.833,90
2622;2016;40;4100;54079;###;A09;314;3900;0;0;3.900,00;0;3.900,00;9,66;1.589,66;0;2.310,34;0
2623;2016;40;4100;54079;0;A09;314;3900;0;0;3.900,00;0;3.900,00;0;0;0;3.900,00;0
2624;2016;40;4100;54079;110;A09;314;0;0;0;0;0;0;0;1.580,00;0;-1.580,00;0
2625;2016;40;4100;54079;111;A09;314;0;0;0;0;0;0;9,66;9,66;0;-9,66;0
2626;2016;40;4100;54690;###;A10;314;0;3.653,20;0;3.653,20;0;3.653,20;0;0;0;3.653,20;0
2627;2016;40;4100;54690;0;A10;314;0;3.653,20;0;3.653,20;0;3.653,20;0;0;0;3.653,20;0
2628;2016;40;4100;68432;###;T;314;26600;0;0;26.600,00;0;26.600,00;11.640,00;11.640,00;0;14.960,00;11.640,00
2629;2016;40;4100;68432;0;T;314;26600;0;0;26.600,00;0;26.600,00;0;0;0;26.600,00;0
2630;2016;40;4100;68432;135;T;314;0;0;0;0;0;0;11.640,00;11.640,00;0;-11.640,00;11.640,00
2631;2016;40;4100;68473;###;T;314;863000;0;0;863.000,00;0;863.000,00;108.037,19;108.037,19;0;754.962,81;108.037,19
2632;2016;40;4100;68473;0;T;314;863000;0;0;863.000,00;0;863.000,00;0;0;0;863.000,00;0
2633;2016;40;4100;68473;110;T;314;0;0;0;0;0;0;108.037,19;108.037,19;0;-108.037,19;108.037,19
2634;2016;40;4100;68579;###;T;314;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2635;2016;40;4100;68579;0;T;314;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2636;2016;40;4181;11150;###;E03;314;2500;0;0;2.500,00;0;0;410;0;0;0;410
2637;2016;40;4181;11150;0;E03;314;2500;0;0;2.500,00;0;0;410;0;0;0;410
2638;2016;40;4181;42201;###;;314;193000;0;0;193.000,00;0;193.000,00;28.799,28;28.799,28;0;164.200,72;28.799,28
2639;2016;40;4181;42201;0;;314;193000;0;0;193.000,00;0;193.000,00;28.799,28;28.799,28;0;164.200,72;28.799,28
2640;2016;40;4181;42701;###;;314;2500;0;0;2.500,00;0;2.500,00;0;0;0;2.500,00;0
2641;2016;40;4181;42701;0;;314;2500;0;0;2.500,00;0;2.500,00;0;0;0;2.500,00;0
2642;2016;40;4181;42801;###;;314;820000;0;0;820.000,00;0;820.000,00;66.955,83;66.955,83;0;753.044,17;66.955,83
2643;2016;40;4181;42801;0;;314;820000;0;0;820.000,00;0;820.000,00;66.955,83;66.955,83;0;753.044,17;66.955,83
2644;2016;40;4181;44100;###;;314;1300;0;0;1.300,00;0;1.300,00;1.392,61;1.392,61;0;-92,61;1.392,61
2645;2016;40;4181;44100;0;;314;1300;0;0;1.300,00;0;1.300,00;1.392,61;1.392,61;0;-92,61;1.392,61
2646;2016;40;4181;51140;###;A05;314;7000;0;0;7.000,00;0;7.000,00;0;0;0;7.000,00;0
2647;2016;40;4181;51140;0;A05;314;7000;0;0;7.000,00;0;7.000,00;0;0;0;7.000,00;0
2648;2016;40;4181;51426;###;A09;314;6000;0;0;6.000,00;0;6.000,00;0;0;0;6.000,00;0
2649;2016;40;4181;51426;0;A09;314;6000;0;0;6.000,00;0;6.000,00;0;0;0;6.000,00;0
2650;2016;40;4181;53101;###;A09;314;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2651;2016;40;4181;53101;0;A09;314;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2652;2016;40;4181;54010;###;A09;314;3500;0;0;3.500,00;0;3.500,00;0;0;0;3.500,00;0
2653;2016;40;4181;54010;0;A09;314;3500;0;0;3.500,00;0;3.500,00;0;0;0;3.500,00;0
2654;2016;40;4181;54079;###;A09;314;2000;0;0;2.000,00;0;2.000,00;374,9;374,9;0;1.625,10;0
2655;2016;40;4181;54079;0;A09;314;2000;0;0;2.000,00;0;2.000,00;0;0;0;2.000,00;0
2656;2016;40;4181;54079;102;A09;314;0;0;0;0;0;0;257,75;257,75;0;-257,75;0
2657;2016;40;4181;54079;107;A09;314;0;0;0;0;0;0;47,48;47,48;0;-47,48;0
2658;2016;40;4181;54079;108;A09;314;0;0;0;0;0;0;69,67;69,67;0;-69,67;0
2659;2016;40;4200;11105;###;E03;422;89000;0;0;89.000,00;0;0;15.115,10;0;0;0;8.345,00
2660;2016;40;4200;11105;0;E03;422;89000;0;0;89.000,00;0;0;15.115,10;0;0;0;8.345,00
2661;2016;40;4200;42201;###;;422;409000;0;0;409.000,00;0;409.000,00;62.675,70;62.675,70;0;346.324,30;62.675,70
2662;2016;40;4200;42201;0;;422;409000;0;0;409.000,00;0;409.000,00;62.675,70;62.675,70;0;346.324,30;62.675,70
2663;2016;40;4200;42801;###;;422;1510000;0;0;1.510.000,00;0;1.510.000,00;147.405,36;147.405,36;0;1.362.594,64;147.405,36
2664;2016;40;4200;42801;0;;422;1510000;0;0;1.510.000,00;0;1.510.000,00;147.405,36;147.405,36;0;1.362.594,64;147.405,36
2665;2016;40;4200;42811;###;;422;206000;0;0;206.000,00;0;206.000,00;0;0;0;206.000,00;0
2666;2016;40;4200;42811;0;;422;206000;0;0;206.000,00;0;206.000,00;0;0;0;206.000,00;0
2667;2016;40;4200;44100;###;;422;15500;0;0;15.500,00;0;15.500,00;730,17;730,17;0;14.769,83;730,17
2668;2016;40;4200;44100;0;;422;15500;0;0;15.500,00;0;15.500,00;730,17;730,17;0;14.769,83;730,17
2669;2016;40;4200;51101;###;A09;422;2500;0;0;2.500,00;0;2.500,00;611,41;2.225,15;0;274,85;28
2670;2016;40;4200;51101;0;A09;422;2500;0;0;2.500,00;0;2.500,00;611,41;2.225,15;0;274,85;28
2671;2016;40;4200;52501;###;A09;422;3000;0;0;3.000,00;0;3.000,00;0;355;0;2.645,00;0
2672;2016;40;4200;52501;0;A09;422;3000;0;0;3.000,00;0;3.000,00;0;355;0;2.645,00;0
2673;2016;40;4200;53111;###;A09;422;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2674;2016;40;4200;53111;0;A09;422;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2675;2016;40;4200;53121;###;A09;422;10000;0;0;10.000,00;0;10.000,00;0;4.189,89;0;5.810,11;0
2676;2016;40;4200;53121;0;A09;422;10000;0;0;10.000,00;0;10.000,00;0;4.189,89;0;5.810,11;0
2677;2016;40;4200;54010;###;A09;422;110000;0;0;110.000,00;0;110.000,00;-1.033,74;79.202,89;0;30.797,11;-1.033,74
2678;2016;40;4200;54010;0;A09;422;110000;0;0;110.000,00;0;110.000,00;-1.033,74;79.202,89;0;30.797,11;-1.033,74
2679;2016;40;4200;68102;###;Z10;422;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2680;2016;40;4200;68102;0;Z10;422;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2681;2016;40;4200;89339;###;;423;26000;0;0;26.000,00;0;26.000,00;0;0;0;26.000,00;0
2682;2016;40;4200;89339;0;;423;26000;0;0;26.000,00;0;26.000,00;0;0;0;26.000,00;0
2683;2016;40;4201;11102;###;E03;43;3000;0;0;3.000,00;0;0;87.683,54;0;0;0;0
2684;2016;40;4201;11102;0;E03;43;3000;0;0;3.000,00;0;0;87.683,54;0;0;0;0
2685;2016;40;4201;11105;###;E03;43;1000;0;0;1.000,00;0;0;455;0;0;0;0
2686;2016;40;4201;11105;0;E03;43;1000;0;0;1.000,00;0;0;455;0;0;0;0
2687;2016;40;4201;11148;###;E03;43;743000;0;0;743.000,00;0;0;216.564,11;0;0;0;93.162,54
2688;2016;40;4201;11148;0;E03;43;743000;0;0;743.000,00;0;0;66.173,58;0;0;0;3.860,04
2689;2016;40;4201;11148;153;E03;43;0;0;0;0;0;0;150.090,53;0;0;0;89.302,50
2690;2016;40;4201;11148;154;E03;43;0;0;0;0;0;0;300;0;0;0;0
2691;2016;40;4201;11201;###;E03;43;7400;0;0;7.400,00;0;0;229.051,64;0;0;0;260
2692;2016;40;4201;11201;0;E03;43;7400;0;0;7.400,00;0;0;151.831,34;0;0;0;0
2693;2016;40;4201;11201;110;E03;43;0;0;0;0;0;0;160;0;0;0;160
2694;2016;40;4201;11201;120;E03;43;0;0;0;0;0;0;77.060,30;0;0;0;100
2695;2016;40;4201;11979;###;E03;43;1000;0;0;1.000,00;0;0;0;0;0;0;0
2696;2016;40;4201;11979;0;E03;43;1000;0;0;1.000,00;0;0;0;0;0;0;0
2697;2016;40;4201;42201;###;;43;571000;0;0;571.000,00;0;571.000,00;90.693,04;90.693,04;0;480.306,96;90.693,04
2698;2016;40;4201;42201;0;;43;571000;0;0;571.000,00;0;571.000,00;90.693,04;90.693,04;0;480.306,96;90.693,04
2699;2016;40;4201;42801;###;;43;1022000;0;0;1.022.000,00;0;1.022.000,00;80.725,83;80.725,83;0;941.274,17;80.725,83
2700;2016;40;4201;42801;0;;43;1022000;0;0;1.022.000,00;0;1.022.000,00;80.725,83;80.725,83;0;941.274,17;80.725,83
2701;2016;40;4201;44100;###;;43;29700;0;0;29.700,00;0;29.700,00;5.954,59;5.954,59;0;23.745,41;5.954,59
2702;2016;40;4201;44100;0;;43;29700;0;0;29.700,00;0;29.700,00;5.954,59;5.954,59;0;23.745,41;5.954,59
2703;2016;40;4201;51101;###;A09;43;3000;0;0;3.000,00;0;3.000,00;559,7;2.983,70;0;16,3;559,7
2704;2016;40;4201;51101;0;A09;43;3000;0;0;3.000,00;0;3.000,00;559,7;2.983,70;0;16,3;559,7
2705;2016;40;4201;52501;###;A09;43;6000;0;0;6.000,00;0;6.000,00;0;0;0;6.000,00;0
2706;2016;40;4201;52501;0;A09;43;6000;0;0;6.000,00;0;6.000,00;0;0;0;6.000,00;0
2707;2016;40;4201;54010;###;A09;43;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2708;2016;40;4201;54010;0;A09;43;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2709;2016;40;4201;54012;###;A09;43;3000;0;0;3.000,00;0;3.000,00;500,17;2.972,30;0;27,7;500,17
2710;2016;40;4201;54012;0;A09;43;3000;0;0;3.000,00;0;3.000,00;500,17;2.972,30;0;27,7;500,17
2711;2016;40;4201;54079;###;A09;43;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2712;2016;40;4201;54079;0;A09;43;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2713;2016;40;4202;11102;###;E03;421;5000;0;0;5.000,00;0;0;9.427,20;0;0;0;0
2714;2016;40;4202;11102;0;E03;421;5000;0;0;5.000,00;0;0;9.427,20;0;0;0;0
2715;2016;40;4202;11159;###;E03;421;171000;0;0;171.000,00;0;0;42.703,14;0;0;0;14.150,34
2716;2016;40;4202;11159;0;E03;421;171000;0;0;171.000,00;0;0;42.703,14;0;0;0;14.150,34
2717;2016;40;4202;11979;###;E03;421;1000;0;0;1.000,00;0;0;0;0;0;0;0
2718;2016;40;4202;11979;0;E03;421;1000;0;0;1.000,00;0;0;0;0;0;0;0
2719;2016;40;4202;12511;###;E03;421;1000;0;0;1.000,00;0;0;0;0;0;0;0
2720;2016;40;4202;12511;0;E03;421;1000;0;0;1.000,00;0;0;0;0;0;0;0
2721;2016;40;4202;42201;###;;421;296000;0;0;296.000,00;0;296.000,00;40.086,56;40.086,56;0;255.913,44;40.086,56
2722;2016;40;4202;42201;0;;421;296000;0;0;296.000,00;0;296.000,00;40.086,56;40.086,56;0;255.913,44;40.086,56
2723;2016;40;4202;42801;###;;421;2320000;0;0;2.320.000,00;0;2.320.000,00;169.611,34;169.611,34;0;2.150.388,66;169.611,34
2724;2016;40;4202;42801;0;;421;2320000;0;0;2.320.000,00;0;2.320.000,00;169.611,34;169.611,34;0;2.150.388,66;169.611,34
2725;2016;40;4202;42821;###;;421;99000;0;0;99.000,00;0;99.000,00;7.585,41;7.585,41;0;91.414,59;7.585,41
2726;2016;40;4202;42821;0;;421;99000;0;0;99.000,00;0;99.000,00;7.585,41;7.585,41;0;91.414,59;7.585,41
2727;2016;40;4202;44100;###;;421;8500;0;0;8.500,00;0;8.500,00;1.537,49;1.537,49;0;6.962,51;1.387,86
2728;2016;40;4202;44100;0;;421;8500;0;0;8.500,00;0;8.500,00;1.537,49;1.537,49;0;6.962,51;1.387,86
2729;2016;40;4202;51101;###;A09;421;4000;0;0;4.000,00;0;4.000,00;420,26;3.258,66;0;741,34;420,26
2730;2016;40;4202;51101;0;A09;421;4000;0;0;4.000,00;0;4.000,00;420,26;3.258,66;0;741,34;420,26
2731;2016;40;4202;51140;###;A05;421;4000;0;0;4.000,00;0;4.000,00;34,81;2.934,81;0;1.065,19;34,81
2732;2016;40;4202;51140;0;A05;421;4000;0;0;4.000,00;0;4.000,00;34,81;2.934,81;0;1.065,19;34,81
2733;2016;40;4202;51403;###;A09;421;11000;0;0;11.000,00;0;11.000,00;1.679,72;8.105,04;0;2.894,96;1.679,72
2734;2016;40;4202;51403;0;A09;421;11000;0;0;11.000,00;0;11.000,00;1.679,72;8.105,04;0;2.894,96;1.679,72
2735;2016;40;4202;51479;###;A09;421;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2736;2016;40;4202;51479;0;A09;421;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2737;2016;40;4202;51803;###;A09;421;4000;0;0;4.000,00;0;4.000,00;0;1.435,44;0;2.564,56;0
2738;2016;40;4202;51803;0;A09;421;4000;0;0;4.000,00;0;4.000,00;0;1.435,44;0;2.564,56;0
2739;2016;40;4202;52501;###;A09;421;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
2740;2016;40;4202;52501;0;A09;421;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
2741;2016;40;4202;54010;###;A09;421;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
2742;2016;40;4202;54010;0;A09;421;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
2743;2016;40;4202;54012;###;A09;421;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
2744;2016;40;4202;54012;0;A09;421;5000;0;0;5.000,00;0;5.000,00;0;0;0;5.000,00;0
2745;2016;40;4202;54079;###;A09;421;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2746;2016;40;4202;54079;0;A09;421;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2747;2016;40;4300;11149;###;E03;332;45000;0;0;45.000,00;0;0;11.733,10;0;0;0;6.048,85
2748;2016;40;4300;11149;0;E03;332;45000;0;0;45.000,00;0;0;11.733,10;0;0;0;6.048,85
2749;2016;40;4300;11193;###;E01;332;0;0;0;0;0;0;170.608,00;0;0;0;16.490,00
2750;2016;40;4300;11193;0;E01;332;0;0;0;0;0;0;170.608,00;0;0;0;16.490,00
2751;2016;40;4300;11201;###;E03;331;4700;0;0;4.700,00;0;0;4.210,01;0;0;0;163,5
2752;2016;40;4300;11201;0;E03;331;4700;0;0;4.700,00;0;0;4.210,01;0;0;0;163,5
2753;2016;40;4300;11979;###;E03;321;1000;0;0;1.000,00;0;0;56,24;0;0;0;0
2754;2016;40;4300;11979;0;E03;321;1000;0;0;1.000,00;0;0;56,24;0;0;0;0
2755;2016;40;4300;12290;###;E01;332;0;0;0;0;0;0;442,08;0;0;0;0
2756;2016;40;4300;12290;0;E01;332;0;0;0;0;0;0;442,08;0;0;0;0
2757;2016;40;4300;41201;###;;331;2500;0;0;2.500,00;0;2.500,00;0;0;0;2.500,00;0
2758;2016;40;4300;41201;0;;331;2500;0;0;2.500,00;0;2.500,00;0;0;0;2.500,00;0
2759;2016;40;4300;42201;###;;331;78400;0;0;78.400,00;0;78.400,00;12.589,62;12.589,62;0;65.810,38;12.589,62
2760;2016;40;4300;42201;0;;331;78400;0;0;78.400,00;0;78.400,00;12.589,62;12.589,62;0;65.810,38;12.589,62
2761;2016;40;4300;42801;###;;331;1391000;0;0;1.391.000,00;0;1.391.000,00;111.811,19;111.811,19;0;1.279.188,81;111.811,19
2762;2016;40;4300;42801;0;;331;1391000;0;0;1.391.000,00;0;1.391.000,00;111.811,19;111.811,19;0;1.279.188,81;111.811,19
2763;2016;40;4300;44100;###;;331;12100;0;0;12.100,00;0;12.100,00;0;0;0;12.100,00;0
2764;2016;40;4300;44100;0;;331;12100;0;0;12.100,00;0;12.100,00;0;0;0;12.100,00;0
2765;2016;40;4300;51101;###;A09;331;4000;0;0;4.000,00;0;4.000,00;1.021,63;1.021,63;0;2.978,37;1.021,63
2766;2016;40;4300;51101;0;A09;331;4000;0;0;4.000,00;0;4.000,00;1.021,63;1.021,63;0;2.978,37;1.021,63
2767;2016;40;4300;51140;###;A05;331;38000;0;0;38.000,00;0;38.000,00;89,13;89,13;0;37.910,87;89,13
2768;2016;40;4300;51140;0;A05;331;38000;0;0;38.000,00;0;38.000,00;89,13;89,13;0;37.910,87;89,13
2769;2016;40;4300;51403;###;A09;321;3400;0;0;3.400,00;0;3.400,00;48,64;48,64;0;3.351,36;48,64
2770;2016;40;4300;51403;0;A09;321;3400;0;0;3.400,00;0;3.400,00;48,64;48,64;0;3.351,36;48,64
2771;2016;40;4300;52190;###;A10;331;0;1.799.664,96;0;1.799.664,96;0;1.799.664,96;0;239.114,54;0;1.560.550,42;0
2772;2016;40;4300;52190;0;A10;331;0;1.799.664,96;0;1.799.664,96;0;1.799.664,96;0;239.114,54;0;1.560.550,42;0
2773;2016;40;4300;52501;###;A09;331;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
2774;2016;40;4300;52501;0;A09;331;3000;0;0;3.000,00;0;3.000,00;0;0;0;3.000,00;0
2775;2016;40;4300;52610;###;A09;331;47100;0;0;47.100,00;0;47.100,00;0;0;0;47.100,00;0
2776;2016;40;4300;52610;0;A09;331;47100;0;0;47.100,00;0;47.100,00;0;0;0;47.100,00;0
2777;2016;40;4300;53190;###;A10;331;0;3.039,51;0;3.039,51;0;3.039,51;0;0;0;3.039,51;0
2778;2016;40;4300;53190;0;A10;331;0;3.039,51;0;3.039,51;0;3.039,51;0;0;0;3.039,51;0
2779;2016;40;4300;53191;###;A10;332;0;43.513,50;0;43.513,50;0;43.513,50;3.548,37;6.255,75;0;37.257,75;3.548,37
2780;2016;40;4300;53191;0;A10;332;0;43.513,50;0;43.513,50;0;43.513,50;3.548,37;6.255,75;0;37.257,75;3.548,37
2781;2016;40;4300;54010;###;A09;331;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2782;2016;40;4300;54010;0;A09;331;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2783;2016;40;4300;54016;###;A09;332;5500;0;0;5.500,00;0;5.500,00;0;0;0;5.500,00;0
2784;2016;40;4300;54016;0;A09;332;5500;0;0;5.500,00;0;5.500,00;0;0;0;5.500,00;0
2785;2016;40;4300;54079;###;A09;331;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2786;2016;40;4300;54079;0;A09;331;1000;0;0;1.000,00;0;1.000,00;0;0;0;1.000,00;0
2787;2016;40;4300;54690;###;A10;331;0;13.445,08;0;13.445,08;0;13.445,08;0;0;0;13.445,08;0
2788;2016;40;4300;54690;0;A10;331;0;13.445,08;0;13.445,08;0;13.445,08;0;0;0;13.445,08;0
2789;2016;40;4500;13110;###;E02;811;1588000;0;0;1.588.000,00;0;0;0;0;0;0;0
2790;2016;40;4500;13110;0;E02;811;1588000;0;0;1.588.000,00;0;0;0;0;0;0;0
2791;2016;40;4500;38530;###;E00;890;16266000;0;0;16.266.000,00;0;0;0;0;0;0;0
2792;2016;40;4500;38530;0;E00;890;16266000;0;0;16.266.000,00;0;0;0;0;0;0;0
2793;2016;40;4500;38630;###;E00;890;501543000;0;0;501.543.000,00;0;0;0;0;0;0;0
2794;2016;40;4500;38630;0;E00;890;501543000;0;0;501.543.000,00;0;0;0;0;0;0;0
2795;2016;40;4500;46101;###;;880;319000;0;0;319.000,00;0;319.000,00;0;0;0;319.000,00;0
2796;2016;40;4500;46101;0;;880;319000;0;0;319.000,00;0;319.000,00;0;0;0;319.000,00;0
2797;2016;40;4500;71901;###;;880;4681000;0;0;4.681.000,00;-3.246.000,00;1.435.000,00;0;0;0;1.435.000,00;0
2798;2016;40;4500;71901;0;;880;4681000;0;0;4.681.000,00;-3.246.000,00;1.435.000,00;0;0;0;1.435.000,00;0
2799;2016;40;4500;96020;###;A10;870;6170000;0;0;6.170.000,00;0;6.170.000,00;6.169.012,29;6.169.012,29;0;987,71;6.169.012,29
2800;2016;40;4500;96020;0;A10;870;6170000;0;0;6.170.000,00;0;6.170.000,00;6.169.012,29;6.169.012,29;0;987,71;6.169.012,29
2801;2016;40;4500;97101;###;A09;880;280000;0;0;280.000,00;0;280.000,00;0;0;0;280.000,00;0
2802;2016;40;4500;97101;0;A09;880;280000;0;0;280.000,00;0;280.000,00;0;0;0;280.000,00;0
2803;2016;40;4500;97107;###;A09;880;3400000;0;0;3.400.000,00;-3.400.000,00;0;0;0;0;0;0
2804;2016;40;4500;97107;0;A09;880;3400000;0;0;3.400.000,00;-3.400.000,00;0;0;0;0;0;0
2805;2016;40;4500;97203;###;A09;880;-8764000;0;0;-8.764.000,00;0;-8.764.000,00;0;0;0;-8.764.000,00;0
2806;2016;40;4500;97203;0;A09;880;-8764000;0;0;-8.764.000,00;0;-8.764.000,00;0;0;0;-8.764.000,00;0
2807;2016;40;4500;98400;###;A10;890;22432000;0;0;22.432.000,00;0;22.432.000,00;0;0;0;22.432.000,00;0
2808;2016;40;4500;98400;0;A10;890;22432000;0;0;22.432.000,00;0;22.432.000,00;0;0;0;22.432.000,00;0
2809;2016;40;4500;98420;###;A10;890;144000;0;0;144.000,00;0;144.000,00;0;0;0;144.000,00;0
2810;2016;40;4500;98420;0;A10;890;144000;0;0;144.000,00;0;144.000,00;0;0;0;144.000,00;0
2811;2016;40;4500;98440;###;A10;890;5840000;0;0;5.840.000,00;0;5.840.000,00;0;0;0;5.840.000,00;0
2812;2016;40;4500;98440;0;A10;890;5840000;0;0;5.840.000,00;0;5.840.000,00;0;0;0;5.840.000,00;0
2813;2016;40;4510;11944;###;E03;811;400000;0;0;400.000,00;0;0;41.540,00;0;0;0;41.540,00
2814;2016;40;4510;11944;0;E03;811;400000;0;0;400.000,00;0;0;41.540,00;0;0;0;41.540,00
2815;2016;40;4510;12401;###;E01;811;1438000;0;0;1.438.000,00;0;0;1.784.654,39;0;0;0;119.780,19
2816;2016;40;4510;12401;0;E01;811;1438000;0;0;1.438.000,00;0;0;965.555,19;0;0;0;70.997,02
2817;2016;40;4510;12401;111;E01;811;0;0;0;0;0;0;16.757,63;0;0;0;0
2818;2016;40;4510;12401;113;E01;811;0;0;0;0;0;0;258.513,04;0;0;0;5.440,70
2819;2016;40;4510;12401;124;E01;811;0;0;0;0;0;0;6.356,47;0;0;0;488,22
