Zähler;Haushaltsjahr;Bkz;Kapitel;Titel;Unterkonto;Kennbuchstabe;Funktion;Ansatz;ResteVorjahre;Zugang/Abgang;Fortgeschriebenes Soll;Verfügungsbeschränkung;Verfügbares Soll;Anordnungssoll;Festlegung;Gebildete Reste;Verfügbare Mittel;Ist
2977;2015;40;4100;51140;101;A05;314;0;0,00;0,00;0,00;0,00;0,00;3.897,55;3.897,55;0;-3.897,55;3.897,55
2978;2015;40;4100;51140;102;A05;314;0;0,00;0,00;0,00;0,00;0,00;1.774,60;1.774,60;0;-1.774,60;1.774,60
2979;2015;40;4100;51140;103;A05;314;0;0,00;0,00;0,00;0,00;0,00;54,26;54,26;0;-54,26;54,26
2980;2015;40;4100;51140;110;A05;314;0;0,00;0,00;0,00;0,00;0,00;273,69;273,69;0;-273,69;273,69
2981;2015;40;4100;51426;###;A09;314;4500;0,00;2.516,06;7.016,06;0,00;7.016,06;6.933,27;6.933,27;0;82,79;6.933,27
2982;2015;40;4100;51426;000;A09;314;4500;0,00;2.516,06;7.016,06;0,00;7.016,06;0,00;0,00;0;7.016,06;0,00
2983;2015;40;4100;51426;100;A09;314;0;0,00;0,00;0,00;0,00;0,00;7.901,66;7.901,66;0;-7.901,66;7.901,66
2984;2015;40;4100;51426;101;A09;314;0;0,00;0,00;0,00;0,00;0,00;-3.893,93;-3.893,93;0;3.893,93;-3.893,93
2985;2015;40;4100;51426;102;A09;314;0;0,00;0,00;0,00;0,00;0,00;2.925,54;2.925,54;0;-2.925,54;2.925,54
2986;2015;40;4100;51479;###;A09;314;1000;0,00;-94,76;905,24;0,00;905,24;905,24;905,24;0;0,00;905,24
2987;2015;40;4100;51479;000;A09;314;1000;0,00;-94,76;905,24;0,00;905,24;0,00;0,00;0;905,24;0,00
2988;2015;40;4100;51479;100;A09;314;0;0,00;0,00;0,00;0,00;0,00;354,35;354,35;0;-354,35;354,35
2989;2015;40;4100;51479;102;A09;314;0;0,00;0,00;0,00;0,00;0,00;305,19;305,19;0;-305,19;305,19
2990;2015;40;4100;51479;103;A09;314;0;0,00;0,00;0,00;0,00;0,00;180,83;180,83;0;-180,83;180,83
2991;2015;40;4100;51479;106;A09;314;0;0,00;0,00;0,00;0,00;0,00;64,87;64,87;0;-64,87;64,87
2992;2015;40;4100;51490;###;A10;314;0;0,00;496,89;496,89;0,00;496,89;0,00;0,00;0;496,89;0,00
2993;2015;40;4100;51490;000;A10;314;0;0,00;496,89;496,89;0,00;496,89;0,00;0,00;0;496,89;0,00
2994;2015;40;4100;52501;###;A09;314;1000;0,00;0,00;1.000,00;-332,87;667,13;380,00;667,13;0;0,00;380,00
2995;2015;40;4100;52501;000;A09;314;1000;0,00;0,00;1.000,00;-332,87;667,13;0,00;287,13;0;380,00;0,00
2996;2015;40;4100;52501;101;A09;314;0;0,00;0,00;0,00;0,00;0,00;50,00;50,00;0;-50,00;50,00
2997;2015;40;4100;52501;102;A09;314;0;0,00;0,00;0,00;0,00;0,00;90,00;90,00;0;-90,00;90,00
2998;2015;40;4100;52501;106;A09;314;0;0,00;0,00;0,00;0,00;0,00;130,00;130,00;0;-130,00;130,00
2999;2015;40;4100;52501;110;A09;314;0;0,00;0,00;0,00;0,00;0,00;110,00;110,00;0;-110,00;110,00
3000;2015;40;4100;52610;###;A09;314;5500;0,00;2.162,88;7.662,88;0,00;7.662,88;7.595,75;7.650,88;0;12,00;7.549,13
3001;2015;40;4100;52610;000;A09;314;5500;0,00;2.162,88;7.662,88;0,00;7.662,88;0,00;0,00;0;7.662,88;0,00
3002;2015;40;4100;52610;102;A09;314;0;0,00;0,00;0,00;0,00;0,00;7.595,75;7.650,88;0;-7.650,88;7.549,13
3003;2015;40;4100;53101;###;A09;314;4000;0,00;-1.467,23;2.532,77;-535,60;1.997,17;1.873,98;1.873,98;0;123,19;1.873,98
3004;2015;40;4100;53101;000;A09;314;4000;0,00;-1.467,23;2.532,77;-535,60;1.997,17;0,00;0,00;0;1.997,17;0,00
3005;2015;40;4100;53101;102;A09;314;0;0,00;0,00;0,00;0,00;0,00;218,22;218,22;0;-218,22;218,22
3006;2015;40;4100;53101;104;A09;314;0;0,00;0,00;0,00;0,00;0,00;498,16;498,16;0;-498,16;498,16
3007;2015;40;4100;53101;106;A09;314;0;0,00;0,00;0,00;0,00;0,00;498,15;498,15;0;-498,15;498,15
3008;2015;40;4100;53101;110;A09;314;0;0,00;0,00;0,00;0,00;0,00;659,45;659,45;0;-659,45;659,45
3009;2015;40;4100;53111;###;A09;314;5500;0,00;-3.340,43;2.159,57;-582,39;1.577,18;0,00;0,00;0;1.577,18;0,00
3010;2015;40;4100;53111;000;A09;314;5500;0,00;-3.340,43;2.159,57;-582,39;1.577,18;0,00;0,00;0;1.577,18;0,00
3011;2015;40;4100;53190;###;A10;314;0;100,00;0,00;100,00;0,00;100,00;0,00;0,00;0;100,00;0,00
3012;2015;40;4100;53190;000;A10;314;0;100,00;0,00;100,00;0,00;100,00;0,00;0,00;0;100,00;0,00
3013;2015;40;4100;54010;###;A09;314;1000;0,00;53.400,00;54.400,00;-53.400,00;1.000,00;737,35;1.000,00;0;0,00;737,35
3014;2015;40;4100;54010;000;A09;314;1000;0,00;53.400,00;54.400,00;-53.400,00;1.000,00;0,00;0,00;0;1.000,00;0,00
3015;2015;40;4100;54010;100;A09;314;0;0,00;0,00;0,00;0,00;0,00;130,90;130,90;0;-130,90;130,90
3016;2015;40;4100;54010;101;A09;314;0;0,00;0,00;0,00;0,00;0,00;82,50;82,50;0;-82,50;82,50
3017;2015;40;4100;54010;102;A09;314;0;0,00;0,00;0,00;0,00;0,00;456,45;719,10;0;-719,10;456,45
3018;2015;40;4100;54010;106;A09;314;0;0,00;0,00;0,00;0,00;0,00;67,50;67,50;0;-67,50;67,50
3019;2015;40;4100;54014;###;A09;314;88600;0,00;5.000,00;93.600,00;0,00;93.600,00;91.804,44;91.804,44;0;1.795,56;91.804,44
3020;2015;40;4100;54014;000;A09;314;88600;0,00;5.000,00;93.600,00;0,00;93.600,00;0,00;0,00;0;93.600,00;0,00
3021;2015;40;4100;54014;100;A09;314;0;0,00;0,00;0,00;0,00;0,00;91.804,44;91.804,44;0;-91.804,44;91.804,44
3022;2015;40;4100;54079;###;A09;314;3600;0,00;-43,25;3.556,75;-667,03;2.889,72;2.491,23;2.491,23;0;398,49;2.491,23
3023;2015;40;4100;54079;000;A09;314;3600;0,00;-43,25;3.556,75;-667,03;2.889,72;0,00;0,00;0;2.889,72;0,00
3024;2015;40;4100;54079;102;A09;314;0;0,00;0,00;0,00;0,00;0,00;618,44;618,44;0;-618,44;618,44
3025;2015;40;4100;54079;106;A09;314;0;0,00;0,00;0,00;0,00;0,00;300,51;300,51;0;-300,51;300,51
3026;2015;40;4100;54079;110;A09;314;0;0,00;0,00;0,00;0,00;0,00;1.431,20;1.431,20;0;-1.431,20;1.431,20
3027;2015;40;4100;54079;111;A09;314;0;0,00;0,00;0,00;0,00;0,00;141,08;141,08;0;-141,08;141,08
3028;2015;40;4100;54690;###;A10;314;0;3.424,93;2.202,61;5.627,54;0,00;5.627,54;1.973,08;1.973,08;0;3.654,46;1.973,08
3029;2015;40;4100;54690;000;A10;314;0;3.424,93;2.202,61;5.627,54;0,00;5.627,54;0,00;0,00;0;5.627,54;0,00
3030;2015;40;4100;54690;101;A10;314;0;0,00;0,00;0,00;0,00;0,00;298,74;298,74;0;-298,74;298,74
3031;2015;40;4100;54690;106;A10;314;0;0,00;0,00;0,00;0,00;0,00;210,00;210,00;0;-210,00;210,00
3032;2015;40;4100;54690;110;A10;314;0;0,00;0,00;0,00;0,00;0,00;460,00;460,00;0;-460,00;460,00
3033;2015;40;4100;54690;120;A10;314;0;0,00;0,00;0,00;0,00;0,00;18,00;18,00;0;-18,00;18,00
3034;2015;40;4100;54690;121;A10;314;0;0,00;0,00;0,00;0,00;0,00;839,57;839,57;0;-839,57;839,57
3035;2015;40;4100;54690;125;A10;314;0;0,00;0,00;0,00;0,00;0,00;146,77;146,77;0;-146,77;146,77
3036;2015;40;4100;68432;###;T;314;0;0,00;53.400,00;53.400,00;0,00;53.400,00;35.061,92;35.061,92;0;18.338,08;35.061,92
3037;2015;40;4100;68432;000;T;314;0;0,00;53.400,00;53.400,00;0,00;53.400,00;0,00;0,00;0;53.400,00;0,00
3038;2015;40;4100;68432;135;T;314;0;0,00;0,00;0,00;0,00;0,00;35.061,92;35.061,92;0;-35.061,92;35.061,92
3039;2015;40;4100;68473;###;T;314;831000;0,00;0,00;831.000,00;0,00;831.000,00;831.000,00;831.000,00;0;0,00;831.000,00
3040;2015;40;4100;68473;000;T;314;831000;0,00;0,00;831.000,00;0,00;831.000,00;0,00;0,00;0;831.000,00;0,00
3041;2015;40;4100;68473;110;T;314;0;0,00;0,00;0,00;0,00;0,00;831.000,00;831.000,00;0;-831.000,00;831.000,00
3042;2015;40;4100;68579;###;T;314;1000;0,00;-245,00;755,00;0,00;755,00;755,00;755,00;0;0,00;755,00
3043;2015;40;4100;68579;000;T;314;1000;0,00;-245,00;755,00;0,00;755,00;0,00;0,00;0;755,00;0,00
3044;2015;40;4100;68579;110;T;314;0;0,00;0,00;0,00;0,00;0,00;755,00;755,00;0;-755,00;755,00
3045;2015;40;4100;98101;###;A10;890;100;0,00;164,61;264,61;0,00;264,61;264,61;264,61;0;0,00;264,61
3046;2015;40;4100;98101;000;A10;890;100;0,00;164,61;264,61;0,00;264,61;264,61;264,61;0;0,00;264,61
3047;2015;40;4181;11150;###;E03;314;2800;0,00;400,00;3.200,00;0,00;0,00;2.111,00;0,00;0;0,00;2.111,00
3048;2015;40;4181;11150;000;E03;314;2800;0,00;400,00;3.200,00;0,00;0,00;2.111,00;0,00;0;0,00;2.111,00
3049;2015;40;4181;38190;###;E00;890;0;0,00;0,00;0,00;0,00;0,00;730,00;0,00;0;0,00;730,00
3050;2015;40;4181;38190;000;E00;890;0;0,00;0,00;0,00;0,00;0,00;730,00;0,00;0;0,00;730,00
3051;2015;40;4181;42201;###;;314;213000;0,00;0,00;213.000,00;0,00;213.000,00;171.784,38;171.784,38;0;41.215,62;171.784,38
3052;2015;40;4181;42201;000;;314;213000;0,00;0,00;213.000,00;0,00;213.000,00;171.784,38;171.784,38;0;41.215,62;171.784,38
3053;2015;40;4181;42701;###;;314;2500;0,00;0,00;2.500,00;0,00;2.500,00;1.764,00;1.764,00;0;736,00;1.764,00
3054;2015;40;4181;42701;000;;314;2500;0,00;0,00;2.500,00;0,00;2.500,00;1.764,00;1.764,00;0;736,00;1.764,00
3055;2015;40;4181;42801;###;;314;740000;0,00;0,00;740.000,00;0,00;740.000,00;757.170,52;757.170,52;0;-17.170,52;757.170,52
3056;2015;40;4181;42801;000;;314;740000;0,00;0,00;740.000,00;0,00;740.000,00;757.170,52;757.170,52;0;-17.170,52;757.170,52
3057;2015;40;4181;44100;###;;314;3300;0,00;0,00;3.300,00;0,00;3.300,00;1.506,93;1.506,93;0;1.793,07;1.506,93
3058;2015;40;4181;44100;000;;314;3300;0,00;0,00;3.300,00;0,00;3.300,00;1.506,93;1.506,93;0;1.793,07;1.506,93
3059;2015;40;4181;51140;###;A05;314;7000;0,00;0,00;7.000,00;-119,14;6.880,86;6.880,86;6.880,86;0;0,00;5.119,66
3060;2015;40;4181;51140;000;A05;314;7000;0,00;0,00;7.000,00;-119,14;6.880,86;6.880,86;6.880,86;0;0,00;5.119,66
3061;2015;40;4181;51426;###;A09;314;6000;0,00;80,39;6.080,39;0,00;6.080,39;6.015,07;6.015,07;0;65,32;5.439,76
3062;2015;40;4181;51426;000;A09;314;6000;0,00;80,39;6.080,39;0,00;6.080,39;6.015,07;6.015,07;0;65,32;5.439,76
3063;2015;40;4181;52610;###;A09;314;2500;0,00;0,00;2.500,00;-1.721,54;778,46;778,46;778,46;0;0,00;778,46
3064;2015;40;4181;52610;000;A09;314;2500;0,00;0,00;2.500,00;-1.721,54;778,46;778,46;778,46;0;0,00;778,46
3065;2015;40;4181;53101;###;A09;314;1000;0,00;0,00;1.000,00;-541,43;458,57;458,57;458,57;0;0,00;458,57
3066;2015;40;4181;53101;000;A09;314;1000;0,00;0,00;1.000,00;-541,43;458,57;458,57;458,57;0;0,00;458,57
3067;2015;40;4181;54010;###;A09;314;0;0,00;10.500,00;10.500,00;0,00;10.500,00;9.888,75;9.888,75;0;611,25;9.888,75
3068;2015;40;4181;54010;000;A09;314;0;0,00;10.500,00;10.500,00;0,00;10.500,00;0,00;0,00;0;10.500,00;0,00
3069;2015;40;4181;54010;100;A09;314;0;0,00;0,00;0,00;0,00;0,00;6.630,68;6.630,68;0;-6.630,68;6.630,68
3070;2015;40;4181;54010;101;A09;314;0;0,00;0,00;0,00;0,00;0,00;3.258,07;3.258,07;0;-3.258,07;3.258,07
3071;2015;40;4181;54079;###;A09;314;2000;0,00;0,00;2.000,00;-1.000,00;1.000,00;832,78;832,78;0;167,22;832,78
3072;2015;40;4181;54079;000;A09;314;2000;0,00;0,00;2.000,00;-1.000,00;1.000,00;0,00;0,00;0;1.000,00;0,00
3073;2015;40;4181;54079;105;A09;314;0;0,00;0,00;0,00;0,00;0,00;97,21;97,21;0;-97,21;97,21
3074;2015;40;4181;54079;107;A09;314;0;0,00;0,00;0,00;0,00;0,00;381,00;381,00;0;-381,00;381,00
3075;2015;40;4181;54079;108;A09;314;0;0,00;0,00;0,00;0,00;0,00;354,57;354,57;0;-354,57;354,57
3076;2015;40;4181;54690;###;A10;314;0;0,00;730,00;730,00;0,00;730,00;730,00;730,00;0;0,00;730,00
3077;2015;40;4181;54690;000;A10;314;0;0,00;730,00;730,00;0,00;730,00;730,00;730,00;0;0,00;730,00
3078;2015;40;4200;11105;###;E03;422;95000;0,00;0,00;95.000,00;0,00;0,00;78.885,10;0,00;0;0,00;72.145,00
3079;2015;40;4200;11105;000;E03;422;95000;0,00;0,00;95.000,00;0,00;0,00;78.885,10;0,00;0;0,00;72.145,00
3080;2015;40;4200;42201;###;;422;414000;0,00;0,00;414.000,00;0,00;414.000,00;334.590,12;334.590,12;0;79.409,88;334.590,12
3081;2015;40;4200;42201;000;;422;414000;0,00;0,00;414.000,00;0,00;414.000,00;334.590,12;334.590,12;0;79.409,88;334.590,12
3082;2015;40;4200;42801;###;;422;1541000;0,00;0,00;1.541.000,00;0,00;1.541.000,00;1.420.685,75;1.420.685,75;0;120.314,25;1.420.685,75
3083;2015;40;4200;42801;000;;422;1541000;0,00;0,00;1.541.000,00;0,00;1.541.000,00;1.420.685,75;1.420.685,75;0;120.314,25;1.420.685,75
3084;2015;40;4200;42811;###;;422;0;0,00;0,00;0,00;0,00;0,00;144.255,59;144.255,59;0;-144.255,59;144.255,59
3085;2015;40;4200;42811;000;;422;0;0,00;0,00;0,00;0,00;0,00;144.255,59;144.255,59;0;-144.255,59;144.255,59
3086;2015;40;4200;44100;###;;422;7500;0,00;0,00;7.500,00;0,00;7.500,00;9.870,56;9.870,56;0;-2.370,56;9.815,37
3087;2015;40;4200;44100;000;;422;7500;0,00;0,00;7.500,00;0,00;7.500,00;9.870,56;9.870,56;0;-2.370,56;9.815,37
3088;2015;40;4200;51101;###;A09;422;2500;0,00;7.935,40;10.435,40;0,00;10.435,40;4.605,50;4.921,46;0;5.513,94;4.495,34
3089;2015;40;4200;51101;000;A09;422;2500;0,00;0,00;2.500,00;0,00;2.500,00;1.831,20;2.147,16;0;352,84;1.721,04
3090;2015;40;4200;51101;200;A09;422;0;0,00;7.935,40;7.935,40;0,00;7.935,40;2.774,30;2.774,30;0;5.161,10;2.774,30
3091;2015;40;4200;52501;###;A09;422;3000;0,00;2.064,60;5.064,60;0,00;5.064,60;3.915,00;3.915,00;0;1.149,60;3.915,00
3092;2015;40;4200;52501;000;A09;422;3000;0,00;0,00;3.000,00;0,00;3.000,00;1.850,40;1.850,40;0;1.149,60;1.850,40
3093;2015;40;4200;52501;200;A09;422;0;0,00;2.064,60;2.064,60;0,00;2.064,60;2.064,60;2.064,60;0;0,00;2.064,60
3094;2015;40;4200;53111;###;A09;422;1500;0,00;-253,29;1.246,71;0,00;1.246,71;0,00;0,00;0;1.246,71;0,00
3095;2015;40;4200;53111;000;A09;422;1500;0,00;-253,29;1.246,71;0,00;1.246,71;0,00;0,00;0;1.246,71;0,00
3096;2015;40;4200;53121;###;A09;422;7000;0,00;0,00;7.000,00;0,00;7.000,00;0,00;0,00;0;7.000,00;0,00
3097;2015;40;4200;53121;000;A09;422;7000;0,00;0,00;7.000,00;0,00;7.000,00;0,00;0,00;0;7.000,00;0,00
3098;2015;40;4200;54010;###;A09;422;90000;0,00;166.588,00;256.588,00;0,00;256.588,00;59.993,71;256.280,62;0;307,38;59.993,71
3099;2015;40;4200;54010;000;A09;422;90000;0,00;-22.500,00;67.500,00;0,00;67.500,00;5.961,30;67.192,63;0;307,37;5.961,30
3100;2015;40;4200;54010;200;A09;422;0;0,00;189.088,00;189.088,00;0,00;189.088,00;54.032,41;189.087,99;0;0,01;54.032,41
3101;2015;40;4200;68102;###;Z10;422;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
3102;2015;40;4200;68102;000;Z10;422;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0;1.000,00;0,00
3103;2015;40;4200;89339;###;;423;26000;0,00;0,00;26.000,00;0,00;26.000,00;0,00;25.944,00;0;56,00;0,00
3104;2015;40;4200;89339;000;;423;26000;0,00;0,00;26.000,00;0,00;26.000,00;0,00;25.944,00;0;56,00;0,00
3105;2015;40;4201;11102;###;E03;043;3000;0,00;0,00;3.000,00;0,00;0,00;87.151,11;0,00;0;0,00;29,00
3106;2015;40;4201;11102;000;E03;043;3000;0,00;0,00;3.000,00;0,00;0,00;87.151,11;0,00;0;0,00;29,00
3107;2015;40;4201;11105;###;E03;043;4000;0,00;0,00;4.000,00;0,00;0,00;990,45;0,00;0;0,00;505,45
3108;2015;40;4201;11105;000;E03;043;4000;0,00;0,00;4.000,00;0,00;0,00;990,45;0,00;0;0,00;505,45
3109;2015;40;4201;11148;###;E03;043;590000;0,00;0,00;590.000,00;0,00;0,00;885.011,04;0,00;0;0,00;751.338,38
3110;2015;40;4201;11148;000;E03;043;590000;0,00;0,00;590.000,00;0,00;0,00;112.096,74;0,00;0;0,00;45.537,90
3111;2015;40;4201;11148;153;E03;043;0;0,00;0,00;0,00;0,00;0,00;771.513,41;0,00;0;0,00;704.699,59
3112;2015;40;4201;11148;154;E03;043;0;0,00;0,00;0,00;0,00;0,00;1.400,89;0,00;0;0,00;1.100,89
3113;2015;40;4201;11201;###;E03;043;5000;0,00;0,00;5.000,00;0,00;0,00;278.733,54;0,00;0;0,00;8.812,50
3114;2015;40;4201;11201;000;E03;043;5000;0,00;0,00;5.000,00;0,00;0,00;199.303,24;0,00;0;0,00;6.442,50
3115;2015;40;4201;11201;110;E03;043;0;0,00;0,00;0,00;0,00;0,00;1.820,00;0,00;0;0,00;1.820,00
3116;2015;40;4201;11201;120;E03;043;0;0,00;0,00;0,00;0,00;0,00;77.610,30;0,00;0;0,00;550,00
3117;2015;40;4201;11979;###;E03;043;1000;0,00;0,00;1.000,00;0,00;0,00;1.038,42;0,00;0;0,00;151,40
3118;2015;40;4201;11979;000;E03;043;1000;0,00;0,00;1.000,00;0,00;0,00;1.038,42;0,00;0;0,00;151,40
3119;2015;40;4201;42201;###;;043;574000;0,00;0,00;574.000,00;0,00;574.000,00;547.507,25;547.507,25;0;26.492,75;547.507,25
3120;2015;40;4201;42201;000;;043;574000;0,00;0,00;574.000,00;0,00;574.000,00;547.507,25;547.507,25;0;26.492,75;547.507,25
3121;2015;40;4201;42801;###;;043;1073000;0,00;0,00;1.073.000,00;0,00;1.073.000,00;927.968,19;927.968,19;0;145.031,81;927.968,19
3122;2015;40;4201;42801;000;;043;1073000;0,00;0,00;1.073.000,00;0,00;1.073.000,00;927.968,19;927.968,19;0;145.031,81;927.968,19
3123;2015;40;4201;44100;###;;043;36300;0,00;0,00;36.300,00;0,00;36.300,00;30.711,29;30.711,29;0;5.588,71;30.711,29
3124;2015;40;4201;44100;000;;043;36300;0,00;0,00;36.300,00;0,00;36.300,00;30.711,29;30.711,29;0;5.588,71;30.711,29
3125;2015;40;4201;51101;###;A09;043;3500;0,00;0,00;3.500,00;0,00;3.500,00;2.323,04;3.350,99;0;149,01;2.196,83
3126;2015;40;4201;51101;000;A09;043;3500;0,00;0,00;3.500,00;0,00;3.500,00;2.323,04;3.350,99;0;149,01;2.196,83
3127;2015;40;4201;52501;###;A09;043;6000;0,00;-500,00;5.500,00;0,00;5.500,00;4.306,66;4.661,66;0;838,34;4.306,66
3128;2015;40;4201;52501;000;A09;043;6000;0,00;-500,00;5.500,00;0,00;5.500,00;4.306,66;4.661,66;0;838,34;4.306,66
3129;2015;40;4201;54010;###;A09;043;1000;0,00;0,00;1.000,00;0,00;1.000,00;887,02;887,02;0;112,98;887,02
3130;2015;40;4201;54010;000;A09;043;1000;0,00;0,00;1.000,00;0,00;1.000,00;887,02;887,02;0;112,98;887,02
3131;2015;40;4201;54012;###;A09;043;3000;0,00;500,00;3.500,00;0,00;3.500,00;2.921,39;2.921,39;0;578,61;2.921,39
3132;2015;40;4201;54012;000;A09;043;3000;0,00;500,00;3.500,00;0,00;3.500,00;2.921,39;2.921,39;0;578,61;2.921,39
3133;2015;40;4201;54079;###;A09;043;1000;0,00;10.000,00;11.000,00;0,00;11.000,00;2.033,35;9.259,35;0;1.740,65;2.033,35
3134;2015;40;4201;54079;000;A09;043;1000;0,00;0,00;1.000,00;0,00;1.000,00;0,00;400,00;0;600,00;0,00
3135;2015;40;4201;54079;200;A09;043;0;0,00;10.000,00;10.000,00;0,00;10.000,00;2.033,35;8.859,35;0;1.140,65;2.033,35
3136;2015;40;4202;11102;###;E03;421;5000;0,00;0,00;5.000,00;0,00;0,00;11.427,23;0,00;0;0,00;2.000,02
3137;2015;40;4202;11102;000;E03;421;5000;0,00;0,00;5.000,00;0,00;0,00;11.427,23;0,00;0;0,00;2.000,02
3138;2015;40;4202;11159;###;E03;421;195000;0,00;0,00;195.000,00;0,00;0,00;207.814,11;0,00;0;0,00;181.181,00
3139;2015;40;4202;11159;000;E03;421;195000;0,00;0,00;195.000,00;0,00;0,00;207.814,11;0,00;0;0,00;181.181,00
3140;2015;40;4202;11979;###;E03;421;1000;0,00;0,00;1.000,00;0,00;0,00;872,50;0,00;0;0,00;872,50
3141;2015;40;4202;11979;000;E03;421;1000;0,00;0,00;1.000,00;0,00;0,00;872,50;0,00;0;0,00;872,50
3142;2015;40;4202;12511;###;E03;421;1000;0,00;0,00;1.000,00;0,00;0,00;120,00;0,00;0;0,00;120,00
3143;2015;40;4202;12511;000;E03;421;1000;0,00;0,00;1.000,00;0,00;0,00;120,00;0,00;0;0,00;120,00
3144;2015;40;4202;42201;###;;421;276000;0,00;0,00;276.000,00;0,00;276.000,00;280.637,95;280.637,95;0;-4.637,95;280.637,95
3145;2015;40;4202;42201;000;;421;276000;0,00;0,00;276.000,00;0,00;276.000,00;280.637,95;280.637,95;0;-4.637,95;280.637,95
3146;2015;40;4202;42801;###;;421;2250000;0,00;0,00;2.250.000,00;0,00;2.250.000,00;2.026.389,98;2.026.389,98;0;223.610,02;2.026.389,98
3147;2015;40;4202;42801;000;;421;2250000;0,00;0,00;2.250.000,00;0,00;2.250.000,00;2.026.389,98;2.026.389,98;0;223.610,02;2.026.389,98
3148;2015;40;4202;42821;###;;421;79900;0,00;0,00;79.900,00;0,00;79.900,00;79.456,23;79.456,23;0;443,77;79.456,23
3149;2015;40;4202;42821;000;;421;79900;0,00;0,00;79.900,00;0,00;79.900,00;79.456,23;79.456,23;0;443,77;79.456,23
3150;2015;40;4202;44100;###;;421;14300;0,00;0,00;14.300,00;0,00;14.300,00;6.211,98;6.211,98;0;8.088,02;6.211,98
3151;2015;40;4202;44100;000;;421;14300;0,00;0,00;14.300,00;0,00;14.300,00;6.211,98;6.211,98;0;8.088,02;6.211,98
3152;2015;40;4202;51101;###;A09;421;4000;0,00;0,00;4.000,00;0,00;4.000,00;2.059,58;2.845,82;0;1.154,18;2.059,58
3153;2015;40;4202;51101;000;A09;421;4000;0,00;0,00;4.000,00;0,00;4.000,00;2.059,58;2.845,82;0;1.154,18;2.059,58
3154;2015;40;4202;51140;###;A05;421;4000;0,00;0,00;4.000,00;0,00;4.000,00;1.463,04;2.077,46;0;1.922,54;1.463,04
3155;2015;40;4202;51140;000;A05;421;4000;0,00;0,00;4.000,00;0,00;4.000,00;1.463,04;2.077,46;0;1.922,54;1.463,04
3156;2015;40;4202;51143;###;A05;421;2000;0,00;0,00;2.000,00;0,00;2.000,00;1.989,52;1.989,52;0;10,48;1.989,52
3157;2015;40;4202;51143;000;A05;421;2000;0,00;0,00;2.000,00;0,00;2.000,00;1.989,52;1.989,52;0;10,48;1.989,52
3158;2015;40;4202;51403;###;A09;421;8000;0,00;0,00;8.000,00;0,00;8.000,00;6.672,73;8.000,00;0;0,00;6.672,73
3159;2015;40;4202;51403;000;A09;421;8000;0,00;0,00;8.000,00;0,00;8.000,00;6.672,73;8.000,00;0;0,00;6.672,73
3160;2015;40;4202;51479;###;A09;421;1000;0,00;0,00;1.000,00;0,00;1.000,00;139,44;677,94;0;322,06;139,44
3161;2015;40;4202;51479;000;A09;421;1000;0,00;0,00;1.000,00;0,00;1.000,00;139,44;677,94;0;322,06;139,44
3162;2015;40;4202;51803;###;A09;421;6000;0,00;-4.062,00;1.938,00;0,00;1.938,00;1.055,04;1.758,40;0;179,60;1.055,04
3163;2015;40;4202;51803;000;A09;421;6000;0,00;-4.062,00;1.938,00;0,00;1.938,00;1.055,04;1.758,40;0;179,60;1.055,04
3164;2015;40;4202;52501;###;A09;421;3000;0,00;0,00;3.000,00;0,00;3.000,00;2.156,80;2.156,80;0;843,20;2.156,80
3165;2015;40;4202;52501;000;A09;421;3000;0,00;0,00;3.000,00;0,00;3.000,00;2.156,80;2.156,80;0;843,20;2.156,80
3166;2015;40;4202;54010;###;A09;421;5000;0,00;4.062,00;9.062,00;0,00;9.062,00;763,83;9.061,70;0;0,30;763,83
3167;2015;40;4202;54010;000;A09;421;5000;0,00;4.062,00;9.062,00;0,00;9.062,00;763,83;9.061,70;0;0,30;763,83
3168;2015;40;4202;54012;###;A09;421;5000;0,00;0,00;5.000,00;0,00;5.000,00;4.594,59;4.594,59;0;405,41;4.594,59
3169;2015;40;4202;54012;000;A09;421;5000;0,00;0,00;5.000,00;0,00;5.000,00;4.594,59;4.594,59;0;405,41;4.594,59
3170;2015;40;4202;54079;###;A09;421;1000;0,00;0,00;1.000,00;0,00;1.000,00;366,63;366,63;0;633,37;0,00
3171;2015;40;4202;54079;000;A09;421;1000;0,00;0,00;1.000,00;0,00;1.000,00;366,63;366,63;0;633,37;0,00
3172;2015;40;4202;81179;###;A05;421;40000;0,00;0,00;40.000,00;0,00;40.000,00;0,00;40.000,00;0;0,00;0,00
3173;2015;40;4202;81179;000;A05;421;40000;0,00;0,00;40.000,00;0,00;40.000,00;0,00;40.000,00;0;0,00;0,00
3174;2015;40;4300;11149;###;E03;332;32200;0,00;5.800,00;38.000,00;0,00;0,00;52.096,30;0,00;0;0,00;46.876,47
3175;2015;40;4300;11149;000;E03;332;32200;0,00;5.800,00;38.000,00;0,00;0,00;52.096,30;0,00;0;0,00;46.876,47
3176;2015;40;4300;11193;###;E01;332;0;0,00;0,00;0,00;0,00;0,00;485.152,88;0,00;0;0,00;317.946,58
3177;2015;40;4300;11193;000;E01;332;0;0,00;0,00;0,00;0,00;0,00;485.152,88;0,00;0;0,00;317.946,58
